2008-10-02, 6
2008-10-03, 7
2008-10-04, 6
2008-10-05, 4
2008-10-06, 3
2008-10-07, 6
2008-10-08, 2
2008-10-09, 4
2008-10-10, 2
2008-10-11, 7
2008-10-12, 4
2008-10-13, 5
2008-10-14, 2
2008-10-15, 6
2008-10-16, 6
2008-10-17, 4
2008-10-18, 12
2008-10-19, 4
2008-10-20, 1
2008-10-21, 5
2008-10-22, 8
2008-10-23, 5
2008-10-24, 2
2008-10-25, 11
2008-10-26, 1
2008-10-27, 4
2008-10-28, 8
2008-10-29, 3
2008-10-30, 9
2008-10-31, 6
2008-11-01, 5
2008-11-02, 2
2008-11-03, 2
2008-11-04, 4
2008-11-05, 1419
2008-11-06, 19
2008-11-07, 8
2008-11-08, 7
2008-11-09, 9
2008-11-10, 1
2008-11-11, 3
2008-11-12, 5
2008-11-13, 6
2008-11-14, 13
2008-11-15, 11
2008-11-16, 4
2008-11-17, 6
2008-11-18, 2
2008-11-19, 5
2008-11-20, 5
2008-11-21, 4
2008-11-22, 16
2008-11-23, 5
2008-11-24, 5
2008-11-25, 11
2008-11-26, 14
2008-11-27, 6
2008-11-28, 3
2008-11-29, 3
2008-11-30, 2
2008-12-01, 3
2008-12-02, 11
2008-12-03, 6
2008-12-04, 11
2008-12-05, 15
2008-12-06, 2506
2008-12-07, 1611
2008-12-08, 1280
2008-12-09, 2135
2008-12-10, 2032
2008-12-11, 2315
2008-12-12, 2113
2008-12-13, 2639
2008-12-14, 1541
2008-12-15, 1482
2008-12-16, 1863
2008-12-17, 2295
2008-12-18, 2209
2008-12-19, 2839
2008-12-20, 2446
2008-12-21, 1571
2008-12-22, 1348
2008-12-23, 1846
2008-12-24, 2258
2008-12-25, 2367
2008-12-26, 1509
2008-12-27, 1217
2008-12-28, 1298
2008-12-29, 1476
2008-12-30, 2160
2008-12-31, 1755
2009-01-01, 1389
2009-01-02, 1667
2009-01-03, 1544
2009-01-04, 1714
2009-01-05, 3316
2009-01-06, 2962
2009-01-07, 2910
